Average
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
4186333.402362602
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3114338.014124255
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
3356411.676008555
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
5108401.109868551
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
4514645.774722415
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
3800330.02913227
