Average
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3843295.228956197
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
3160379.010405375
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
4790288.101831435
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
3939447.8659989857
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
4283667.953484913
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
3231152.956668796
