Average
1382527.0466512297
1382527.0466512297
1382527.0466512297
1382527.0466512297
1382527.0466512297
2221794.8355644355
2221794.8355644355
2221794.8355644355
2221794.8355644355
2221794.8355644355
2254786.26948147
2254786.26948147
2254786.26948147
2254786.26948147
2254786.26948147
2453906.249515849
2453906.249515849
2453906.249515849
2453906.249515849
2453906.249515849
5236554.05951566
5236554.05951566
5236554.05951566
5236554.05951566
5236554.05951566
3792241.391381392
3792241.391381392
3792241.391381392
3792241.391381392
3792241.391381392
3617987.248170449
3617987.248170449
3617987.248170449
3617987.248170449
3617987.248170449
1328935.627057227
1328935.627057227
1328935.627057227
1328935.627057227
1328935.627057227
808174.5693513693
808174.5693513693
808174.5693513693
808174.5693513693
808174.5693513693
2541614.1696605696
2541614.1696605696
2541614.1696605696
2541614.1696605696
2541614.1696605696
2771727.6972124972
2771727.6972124972
2771727.6972124972
2771727.6972124972
2771727.6972124972
3748954.480932881
3748954.480932881
3748954.480932881
3748954.480932881
3748954.480932881
4346443.2
4346443.2
4346443.2
4346443.2
4346443.2
4398664.8
4398664.8
4398664.8
4398664.8
4398664.8
4514484.0
4514484.0
4514484.0
4514484.0
4514484.0
4748426.035158834
4748426.035158834
4748426.035158834
4748426.035158834
4748426.035158834
4174907.96956957
4174907.96956957
4174907.96956957
4174907.96956957
4174907.96956957
4558969.6
4558969.6
4558969.6
4558969.6
4558969.6
2527950.4
2527950.4
2527950.4
2527950.4
2527950.4
1950556.0
1950556.0
1950556.0
1950556.0
1950556.0
3403643.090352497
3403643.090352497
3403643.090352497
3403643.090352497
3403643.090352497
4438889.095357096
4438889.095357096
4438889.095357096
4438889.095357096
4438889.095357096
5206595.331395332
5206595.331395332
5206595.331395332
5206595.331395332
5206595.331395332
4710753.054654655
4710753.054654655
4710753.054654655
4710753.054654655
4710753.054654655
4519517.210398172
4519517.210398172
4519517.210398172
4519517.210398172
4519517.210398172
4591614.0897172615
4591614.0897172615
4591614.0897172615
4591614.0897172615
4591614.0897172615
5021444.837562437
5021444.837562437
5021444.837562437
5021444.837562437
5021444.837562437
4732794.608185808
4732794.608185808
4732794.608185808
4732794.608185808
4732794.608185808
1440305.652013652
1440305.652013652
1440305.652013652
1440305.652013652
1440305.652013652
1005608.0
1005608.0
1005608.0
1005608.0
1005608.0
1372114.2516150516
1372114.2516150516
1372114.2516150516
1372114.2516150516
1372114.2516150516
2270768.6062518065
2270768.6062518065
2270768.6062518065
2270768.6062518065
2270768.6062518065
222820.07815767816
222820.07815767816
222820.07815767816
222820.07815767816
222820.07815767816
296764.84715284716
296764.84715284716
296764.84715284716
296764.84715284716
296764.84715284716
51802.87518447519
51802.87518447519
51802.87518447519
51802.87518447519
51802.87518447519
1847689.0812890814
1847689.0812890814
1847689.0812890814
1847689.0812890814
1847689.0812890814
4434813.601112801
4434813.601112801
4434813.601112801
4434813.601112801
4434813.601112801
3186402.4
3186402.4
3186402.4
3186402.4
3186402.4
1617901.9054635055
1617901.9054635055
1617901.9054635055
1617901.9054635055
1617901.9054635055
1244495.1676481238
1244495.1676481238
1244495.1676481238
1244495.1676481238
1244495.1676481238
2264233.036518636
2264233.036518636
2264233.036518636
2264233.036518636
2264233.036518636
3016873.2948924946
3016873.2948924946
3016873.2948924946
3016873.2948924946
3016873.2948924946
593249.6
593249.6
593249.6
593249.6
593249.6
3053568.0
3053568.0
3053568.0
3053568.0
3053568.0
4427190.4
4427190.4
4427190.4
4427190.4
4427190.4
3772258.4
3772258.4
3772258.4
3772258.4
3772258.4
3600369.8285714285
3600369.8285714285
3600369.8285714285
3600369.8285714285
3600369.8285714285
4967688.82996723
4967688.82996723
4967688.82996723
4967688.82996723
4967688.82996723
4110359.2
4110359.2
4110359.2
4110359.2
4110359.2
2715811.4226418226
2715811.4226418226
2715811.4226418226
2715811.4226418226
2715811.4226418226
2470294.327272727
2470294.327272727
2470294.327272727
2470294.327272727
2470294.327272727
2466496.462964463
2466496.462964463
2466496.462964463
2466496.462964463
2466496.462964463
852940.2789210789
852940.2789210789
852940.2789210789
852940.2789210789
852940.2789210789
992071.8267350266
992071.8267350266
992071.8267350266
992071.8267350266
992071.8267350266
1614096.5187925189
1614096.5187925189
1614096.5187925189
1614096.5187925189
1614096.5187925189
1011848.611011011
1011848.611011011
1011848.611011011
1011848.611011011
1011848.611011011
722509.1966867966
722509.1966867966
722509.1966867966
722509.1966867966
722509.1966867966
1483000.5194997196
1483000.5194997196
1483000.5194997196
1483000.5194997196
1483000.5194997196
3139804.118866519
3139804.118866519
3139804.118866519
3139804.118866519
3139804.118866519
2456258.1793013792
2456258.1793013792
2456258.1793013792
2456258.1793013792
2456258.1793013792
2040255.2
2040255.2
2040255.2
2040255.2
2040255.2
1464593.3314685314
1464593.3314685314
1464593.3314685314
1464593.3314685314
1464593.3314685314
1195707.1842551841
1195707.1842551841
1195707.1842551841
1195707.1842551841
1195707.1842551841
1973442.501973702
1973442.501973702
1973442.501973702
1973442.501973702
1973442.501973702
2978111.3902657903
2978111.3902657903
2978111.3902657903
2978111.3902657903
2978111.3902657903
3627843.6335516335
3627843.6335516335
3627843.6335516335
3627843.6335516335
3627843.6335516335
1901850.1485981487
1901850.1485981487
1901850.1485981487
1901850.1485981487
1901850.1485981487
2750823.085796686
2750823.085796686
2750823.085796686
2750823.085796686
2750823.085796686
3183747.7379765385
3183747.7379765385
3183747.7379765385
3183747.7379765385
3183747.7379765385
3972747.3219113215
3972747.3219113215
3972747.3219113215
3972747.3219113215
3972747.3219113215
4025156.4348404347
4025156.4348404347
4025156.4348404347
4025156.4348404347
4025156.4348404347
3928917.2847196846
3928917.2847196846
3928917.2847196846
3928917.2847196846
3928917.2847196846
4827240.0
4827240.0
4827240.0
4827240.0
4827240.0
5114681.911058711
5114681.911058711
5114681.911058711
5114681.911058711
5114681.911058711
4053471.6161596165
4053471.6161596165
4053471.6161596165
4053471.6161596165
4053471.6161596165
3473107.4011074016
3473107.4011074016
3473107.4011074016
3473107.4011074016
3473107.4011074016
1124370.6101674102
1124370.6101674102
1124370.6101674102
1124370.6101674102
1124370.6101674102
1549114.6761498763
1549114.6761498763
1549114.6761498763
1549114.6761498763
1549114.6761498763
1922416.8537296536
1922416.8537296536
1922416.8537296536
1922416.8537296536
1922416.8537296536
2681001.2987420987
2681001.2987420987
2681001.2987420987
2681001.2987420987
2681001.2987420987
2390561.640843241
2390561.640843241
2390561.640843241
2390561.640843241
2390561.640843241
2458926.589101789
2458926.589101789
2458926.589101789
2458926.589101789
2458926.589101789
815984.2465154466
815984.2465154466
815984.2465154466
815984.2465154466
815984.2465154466
876070.1535005536
876070.1535005536
876070.1535005536
876070.1535005536
876070.1535005536
1635382.2341694343
1635382.2341694343
1635382.2341694343
1635382.2341694343
1635382.2341694343
2682678.908090908
2682678.908090908
2682678.908090908
2682678.908090908
2682678.908090908
2190390.5645873644
2190390.5645873644
2190390.5645873644
2190390.5645873644
2190390.5645873644
2646594.45038885
2646594.45038885
2646594.45038885
2646594.45038885
2646594.45038885
1316857.071893872
1316857.071893872
1316857.071893872
1316857.071893872
1316857.071893872
1559227.0328631783
1559227.0328631783
1559227.0328631783
1559227.0328631783
1559227.0328631783
2286089.1164897108
2286089.1164897108
2286089.1164897108
2286089.1164897108
2286089.1164897108
3397251.3508401513
3397251.3508401513
3397251.3508401513
3397251.3508401513
3397251.3508401513
3685588.8
3685588.8
3685588.8
3685588.8
3685588.8
4094133.6618864625
4094133.6618864625
4094133.6618864625
4094133.6618864625
4094133.6618864625
4134032.3137227134
4134032.3137227134
4134032.3137227134
4134032.3137227134
4134032.3137227134
3919222.3377295374
3919222.3377295374
3919222.3377295374
3919222.3377295374
3919222.3377295374
4905604.662537462
4905604.662537462
4905604.662537462
4905604.662537462
4905604.662537462
3935091.2495400496
3935091.2495400496
3935091.2495400496
3935091.2495400496
3935091.2495400496
5101491.122463922
5101491.122463922
5101491.122463922
5101491.122463922
5101491.122463922
5628850.528792929
5628850.528792929
5628850.528792929
5628850.528792929
5628850.528792929
4718364.648466249
4718364.648466249
4718364.648466249
4718364.648466249
4718364.648466249
5511652.0
5511652.0
5511652.0
5511652.0
5511652.0
