Bandwidth_MBps
2740000.0
2670000.0
1250000.0
1160000.0
1160000.0
1160000.0
1160000.0
1170000.0
1160000.0
1160000.0
1160000.0
1170000.0
1160000.0
1160000.0
1160000.0
1170000.0
1160000.0
1160000.0
1160000.0
1170000.0
1160000.0
1160000.0
1460000.0
1520000.0
1520000.0
4630000.0
4920000.0
4920000.0
4920000.0
4920000.0
4920000.0
4920000.0
4920000.0
4920000.0
4920000.0
4920000.0
4920000.0
4920000.0
4920000.0
4920000.0
4920000.0
4920000.0
1950000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
4350000.0
5030000.0
5030000.0
5030000.0
5030000.0
5030000.0
5030000.0
5030000.0
5030000.0
5030000.0
5030000.0
5030000.0
1820000.0
510000.0
510000.0
510000.0
510000.0
510000.0
510000.0
510000.0
510000.0
510000.0
510000.0
510000.0
510000.0
3550000.0
4660000.0
4650000.0
4650000.0
4650000.0
4650000.0
4650000.0
4650000.0
4660000.0
4650000.0
4650000.0
4660000.0
4650000.0
4650000.0
4650000.0
4660000.0
4650000.0
4650000.0
4660000.0
4650000.0
4650000.0
4660000.0
4650000.0
4650000.0
4650000.0
4560000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4510000.0
4560000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4590000.0
4650000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4720000.0
4740000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
4760000.0
3940000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
2490000.0
1980000.0
560000.0
550000.0
560000.0
560000.0
550000.0
560000.0
550000.0
560000.0
550000.0
560000.0
560000.0
550000.0
560000.0
550000.0
560000.0
550000.0
560000.0
560000.0
550000.0
560000.0
550000.0
560000.0
550000.0
560000.0
560000.0
610000.0
620000.0
610000.0
620000.0
610000.0
620000.0
610000.0
610000.0
620000.0
610000.0
620000.0
610000.0
610000.0
620000.0
610000.0
620000.0
610000.0
620000.0
610000.0
610000.0
620000.0
610000.0
620000.0
610000.0
650000.0
1230000.0
1230000.0
1230000.0
1240000.0
1230000.0
1230000.0
1230000.0
1240000.0
1230000.0
1230000.0
1230000.0
1240000.0
1230000.0
1230000.0
1230000.0
1240000.0
1230000.0
1230000.0
1230000.0
1240000.0
1230000.0
1230000.0
1230000.0
1240000.0
1230000.0
960000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
950000.0
1070000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1090000.0
1930000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
2140000.0
3540000.0
4120000.0
4120000.0
4099999.9999999995
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
4120000.0
3060000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
2450000.0
1560000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
820000.0
860000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
910000.0
890000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
850000.0
